ID; Beskrivelse; adresse; kvadratmeter; pris;pris per kvadratmeter ; totalpris ; fellesutgifter; megler 
172315965 ; GRÜNERLØKKA; - Flott og klassisk 2(3)-R med attraktiv beliggenhet | Stukkatur, rosett og god takhøyde | Nymalte overflater 2020 | Peis ; Sverdrups gate 10A, Oslo, Grünerløkka - Sofienberg ; 54 m² ; 3690000 kr; 68333 ; Totalpris: 3 913 762 kr ; 2 778 kr ; Nordvik Grünerløkka
172493383 ; Røa - 3-roms selveier i første etasje med peis, balkong, nedgang til have. Garasje. Fyring og varmtvann inkl i fellesutgifter. ; Trettebakken 26, Oslo, Røa ; 67 m² ; 4350000 kr; 64925 ; Totalpris: 4 470 320 kr ; 4 000 kr ; PrivatMegleren Scenario
172473094 ; Sinsen Panorama - Meget pen 2-roms selveier | Arealeffektiv planløsning | Sentral beliggenhet | Lave felleskostnader | Takterrasse ; Trondheimsveien 197 C, Oslo, Helsfyr - Sinsen ; 31 m² ; 2950000 kr; 95161 ; Totalpris: 3 041 000 kr ; 1 497 kr ; PrivatMegleren Rodeløkka
172481348 ; Grefsen/Kjelsås - Pen 1-roms - Flott vestvendt terrasse på 11 kvm - Nærhet til marka - Heis - P-plass - Strøm A-konto inkl.i fellesk ; Grefsenkollveien 12A, Oslo, Grefsen - Kjelsås ; 31 m² ; 3100000 kr; 100000 ; Totalpris: 3 197 242 kr ; 2 199 kr ; Aktiv Torshov
172473673 ; Stovner - Lys og romslig 2-roms selveier. Garasjeplass. Solrik balkong. Varmtvann, internett & kabel-tv inkl. Privatvisning mulig. ; FOSSUMBERGET 54, Oslo, Stovner ; 52 m² ; 2850000 kr; 54808 ; Totalpris: 3 058 216 kr ; 3 046 kr ; Eie Eiendomsmegling Veitvet
172462224 ; Grefsen Stasjonsby - Meget pen 3-roms fra 2019 med balkong, heis og god planløsning. Fyring og varmtvann inkludert. ; Hans Nordahls gate 32, Oslo, Sagene - Torshov ; 68 m² ; 5200000 kr; 76471 ; Fellesutg.: 3 075 kr;0 ; DNB Eiendom AS
172469853 ; Majorstuen/Balkeby - Lys og gjennomgående 2-roms med balkong, attraktivt beliggende i idylliske Balkeby - Fyring og varmtvann inkl. ; Industrigata 31E, Oslo, Uranienborg - Majorstuen ; 53 m² ; Solgt; None ; Totalpris: 5 058 620 kr ; 3 711 kr ; Proaktiv Christiania
161630534 ; Hallagerbakken - Pent, usjenert 4(5) roms rekkehus. 2 plan. 126 m² BRA. Solrik terrasse og balkong. Garasjeplass. Barnevennlig. ; Hallagerbakken 32C, Oslo, Søndre Nordstrand ; 114 m² ; 5100000 kr; 44737 ; Totalpris: 5 345 060 kr ; 5 262 kr ; PrivatMegleren Panorama
168773254 ; Ammerudskogen - Velholdt og innholdsrik halvpart på 237 kvm BRA - Stor garasje og flotte uteplasser. Eneboligfølelse og god beliggenhet! ; Alundamveien 67, Oslo, Grorud ; 183 m² ; 7700000 kr; 42077 ; Totalpris: 7 908 170 kr;0 ; PrivatMegleren Primera
172331260 ; Ullevål Tårn - Nydelig & unik 3-roms leilighet | Prisbelønnet bygg i 2016 | Høy standard - nytt i 2015 | Stor balkong | Flott utsikt! ; Nedre Ullevål 5, Oslo, St.Hanshaugen - Ullevål ; 65 m² ; 7300000 kr; 112308 ; Totalpris: 7 487 109 kr ; 3 146 kr ; EiendomsMegler 1 Torshov
172238585 ; Økern/Løren - Strøken og luftig 4-roms leilighet med nydelige solforhold og fin utsikt! To bad, garasjeplass og lekkert kjøkken! ; Mørtelverksbakken 5, Oslo, Bjerke ; 97 m² ; 8150000 kr; 84021 ; Totalpris: 8 355 823 kr ; 3 109 kr ; DNB Eiendom AS
172459731 ; Nyhet! Holmenkollens solside - Visning 05, 06.04-Gjennomgående 4-roms med nydelig utsikt og gode solforhold - Garasjeplass - Barnevennlig ; Olaf Bulls vei 24 B, Oslo, Røa ; 107 m² ; Solgt; None ; Totalpris: 5 970 494 kr ; 4 935 kr ; Eie Eiendomsmegling Røa, Skøyen og Ullern
166880812 ; Holmenkollen/Voksenlia - Panoramautsikt - Halvpart av arkitekttegnet tomannsbolig, med høy standard, garasjeplasser, solrik takterrasse ; Jerpefaret 33C, Oslo, Vinderen ; 194 m² ; 13700000 kr; 70619 ; Totalpris: 14 058 170 kr ; 1 800 kr ; PrivatMegleren Dyve & Partnere
172148422 ; ILADALEN - Pen, arealeffektiv 1-roms med rolig og sentral beliggenhet - Perfekt førstegangskjøp/utleieobjekt - Lave felleskostnader ; Claus Riis' gate 7B, Oslo, Sagene - Torshov ; 28 m² ; 2850000 kr; 101786 ; Totalpris: 3 037 392 kr ; 2 266 kr ; DNB Eiendom AS
171112071 ; Skullerud - 2-roms selveier i andre etasje | Heis | Garasje | Balkong | Varmtvann inkludert i felleskostnadene ; Gamle Enebakkvei 69, Oslo, Bøler ; 48 m² ; Solgt; None ; Totalpris: 2 898 790 kr ; 2 616 kr ; PrivatMegleren Panorama Manglerud
172425344 ; Sagene - Strøken og påkostet 2-roms med italiensk kjøkken og eikegulv - Fyring og v.v. inkl. - Ingen dokumentavgift ; Sandefjordgata 3B, Oslo, Sagene - Torshov ; 36 m² ; 3490000 kr; 96944 ; Totalpris: 3 602 858 kr ; 2 575 kr ; PrivatMegleren Aveny
172322784 ; Mortensrud - Moderne enderekkehus fra 2018 over 3 plan |Garasjeplass|3 solrike uteplasser|Gode solforhold|Meget barnevennlig område. ; Bispeluelia 8A, Oslo, Søndre Nordstrand ; 109 m² ; 5400000 kr; 49541 ; Fellesutg.: 2 950 kr;0 ; DNB Eiendom AS
172412936 ; Lambertseter - Lekker 2-roms leilighet med nyere utvidet bad og sydvendt balkong! Kort vei til T-bane! Fyring og vv. inkl. ; Mellombølgen 40, Oslo, Lambertseter ; 53 m² ; 3200000 kr; 60377 ; Totalpris: 3 404 385 kr ; 3 019 kr ; OBOS Eiendomsmeglere - Lambertseter/Nordstrand & Søndre Nordstrand
172409354 ; Holmlia - Våren er her! Nå kan du nyte solen på din egen terrasse på hele 47 m². Barnevennlig beliggenhet og nærhet til natur! ; Ravnkroken 1C, Oslo, Søndre Nordstrand ; 103 m² ; 3200000 kr; 31068 ; Fellesutg.: 7 025 kr;0 ; RE/MAX Zaar & Partnere
172401060 ; Frogner - Klassisk og innbydende 3-roms selveier med god beliggenhet - Originale detaljer og 3 m takhøyde - Parkering - 3 ildsted ; Frognerveien 4 b, Oslo, Bygdøy - Frogner ; 86 m² ; 6950000 kr; 80814 ; Totalpris: 7 271 565 kr ; 5 260 kr ; PrivatMegleren Park
172399605 ; # Grünerløkka - Lys, gjennomgående 2 (3)-R selveier med nydelig utsikt mot Sofienbergparken | Nytt bad 2014 | pipeløp | lave f.utgifter ; Toftes gate 49, Oslo, Grünerløkka - Sofienberg ; 45 m² ; 3850000 kr; 85556 ; Totalpris: 3 979 590 kr ; 1 962 kr ; Schala & Partners Grünerløkka
172283026 ; Forsheimer/Stovner - Romslig 3-roms med solrik balkong - Internett, kabelTV, V.v.& fyring inkl. - Heis - Utsikt - Vaskerom ; Tante Ulrikkes vei 1, Oslo, Stovner ; 84 m² ; 3250000 kr; 38690 ; Totalpris: 3 306 635 kr ; 5 209 kr ; EiendomsMegler 1 Stovner
172046201 ; Flott enderekkehus med pene uteområder, garasjeplass m/el-lader. Barnevennlig. Kun 5 minutter til Høybråten stasjon! ; Stigenga 244, Oslo, Stovner ; 101 m² ; 3990000 kr; 39505 ; DNB Eiendom AS;0 ; Andel • Rekkehus • 3 soverom
172311281 ; Pilestredet Park - Attraktiv 2-roms i 4.etasje med stor balkong - Bygg fra 2007 - Sentral beliggenhet - V.v og fyring inkl. - IN-ordning. ; Pilestredet Park 18, Oslo, St.Hanshaugen - Ullevål ; 45 m² ; Solgt; None ; Totalpris: 4 205 357 kr ; 7 559 kr ; Nordvik St.Hanshaugen
172394813 ; ØSTENSJØ - Rålekker 3-roms leilighet | Oppusset i 2020 | Enkel adkomst | Solrik markterasse på 11 kvm | Flytt rett inn! ; Harry Fetts vei 7 A, Oslo, Østensjø ; 55 m² ; 3900000 kr; 70909 ; Totalpris: 4 069 194 kr ; 2 589 kr ; PrivatMegleren Panorama Manglerud
172388231 ; Løren/Refstad - Velholdt og solrik 4-roms endeleilighet i 7.etg med flott utsikt, balkong på 11 kvm og garasjeplass og "alt" inkl. ; Spireaveien 12 C, Oslo, Bjerke ; 82 m² ; 6500000 kr; 79268 ; Totalpris: 6 671 520 kr ; 4 754 kr ; Eie Eiendomsmegling Løren
172331952 ; VEITVET - Flott 3-roms leil. m/delvis innglasset balkong på ca. 13 kvm| Nytt bad 2019 | Nær T-bane/buss, skole| INGEN FORKJØPSRETT ; Veitvetstubben 6A, Oslo, Bjerke ; 68 m² ; 3200000 kr; 47059 ; Totalpris: 3 567 132 kr ; 4 190 kr ; DNB Eiendom AS
172375024 ; RØA SENTRUM - RØA -Spennende 2-roms endeleilighet over to plan - Arkitekttegnet ENØK-bygg -Carport -V.v., fyring, strøm ink. i f.kost. ; Griniveien 27B, Oslo, Røa ; 40 m² ; 3600000 kr; 90000 ; Totalpris: 3 698 070 kr ; 1 837 kr ; Eie Eiendomsmegling Røa, Skøyen og Ullern
172313388 ; Grünerløkka - Lys og pen 3-roms med klassiske detaljer - Arealeffektiv planløsning - Vedovn - Attraktiv og tilbaketrukket beliggehet ; Fossveien 16B, Oslo, Grünerløkka - Sofienberg ; 60 m² ; 4450000 kr; 74167 ; Totalpris: 4 582 471 kr ; 3 963 kr ; Nordvik St.Hanshaugen
172292027 ; Tveteråsen - SE VIDEO - Lekker 3-roms endeleilighet - Nyoppusset i 2018 - Vestvendt innglasset balkong - Garasjeplass - Østmarka som ; Olav Nygards veg 212A, Oslo, Bøler ; 72 m² ; 4700000 kr; 65278 ; Totalpris: 4 821 842 kr ; 1 925 kr ; Krogsveen avd. Oppsal
172306463 ; Kjelsås - Nydelig leilighet over 2 plan. Stor solrik balkong og felles hage. Parkeringsplass. Kort vei til marka ; Myrerveien 44 A, Oslo, Grefsen - Kjelsås ; 57 m² ; 4400000 kr; 77193 ; Totalpris: 4 512 582 kr ; 1 900 kr ; Krogsveen avd. Grefsen
172051122 ; Frysja - Pen 3-roms toppleilighet i barnevennlige omgivelser langs Akerselva - Parkeringsplass og balkong. Oppvarming inkl. ; Frysjaveien 13B, Oslo, Sogn ; 66 m² ; 4200000 kr; 63636 ; Totalpris: 4 367 883 kr ; 4 255 kr ; Krogsveen avd. Grefsen
172216607 ; NORDSTRAND/NORDSETER - Lys 2-roms leilighet med stor solrik terrasse på 11,5 kvm. med fantastisk utsikt mot fjorden | Garasjeplass ; Åssiden Terrasse 16, Oslo, Nordstrand ; 45 m² ; Solgt; None ; Totalpris: 3 379 457 kr ; 2 717 kr ; DNB Eiendom AS
172349836 ; LØREN - Moderne og arealeffektiv 2-roms leilighet med stor balkong på ca. 6 m² - Heis - God offentlig kollektivtransport ; Frydenbergveien 50, Oslo, Helsfyr - Sinsen ; 31 m² ; 3250000 kr; 104839 ; Totalpris: 3 292 032 kr ; 2 168 kr ; Sem & Johnsen Eiendomsmegling
172169886 ; ULVEN - Tiltalende 2-roms med kjøkken fra 2019 og utgang til innglasset, sydvendt balkong på 7 kvm. Parkering. ; Karl Staaffs vei 26, Oslo, Helsfyr - Sinsen ; 43 m² ; 2990000 kr; 69535 ; Totalpris: 3 165 132 kr ; 3 254 kr ; DNB Eiendom AS
172334952 ; Skullerud. - Lys & arealeffektiv 2-roms med trappefri adkomst. Privat hage. Varmtvann, kabel-tv & internett inkl. Super beliggenhet. ; SKULLERUDSKOGEN 9, Oslo, Bøler ; 42 m² ; 2280000 kr; 54286 ; Totalpris: 2 895 360 kr ; 7 311 kr ; Eie Eiendomsmegling Veitvet
172305894 ; SENTRALT PÅ LAMBERTSETER - Pen og lys 3-roms toppleil. i 3. etg - Vestvendt balkong med gode solforhold - Sentral og tilbaketrukket beliggenhet ; Lambertseterveien 47, Oslo, Lambertseter ; 65 m² ; 3500000 kr; 53846 ; Totalpris: 3 627 457 kr ; 3 046 kr ; DNB Eiendom AS
172150307 ; ULLERN - Ta kontakt for privatvisning! Tiltalende 3-roms seniorbolig med solrik veranda, utsikt, heis og garasje for deg over 50. ; Lysehagan 50, Oslo, Ullern ; 80 m² ; 4800000 kr; 60000 ; Totalpris: 4 876 457 kr ; 4 912 kr ; DNB Eiendom AS
162578463 ; ENSJØ - Stor og innbydende 4-roms eierleilighet i bygg fra 2013 med heisadkomst og garasjeplass. Fyring og varmtvann inkludert! ; Sigurd Hoels vei 104, Oslo, Gamle Oslo ; 81 m² ; 5990000 kr; 73951 ; Totalpris: 6 155 187 kr ; 3 484 kr ; DNB Eiendom AS
172212272 ; Majorstuen - Klassisk 5-roms eierseksjon m/balkong, garasje, 2 ildsteder og 3 stuer på rad - Stukkatur/rosetter/god takhøyde ; Vibes gate 24, Oslo, Uranienborg - Majorstuen ; 123 m² ; 10200000 kr; 82927 ; Totalpris: 10 481 566 kr ; 4 108 kr ; Nordvik Majorstuen
172249392 ; Homansbyen - Lekker og attraktiv 2(3)r loftsleilighet med 55kvm gulvareal fra 2005|Rolig og sentral beliggenhet|Lave felleskostnader ; Hegdehaugsveien 11A, Oslo, Uranienborg - Majorstuen ; 40 m² ; 4290000 kr; 107250 ; Totalpris: 4 422 390 kr ; 2 273 kr ; Nordvik Majorstuen
172061332 ; Nydalen - Tiltalende, delikat hjørneleilighet med store vindusflater. Romslig balkong, heis og garasjeplass med EL-lader. ; Fernanda Nissens gate 3F, Oslo, Sagene - Torshov ; 93 m² ; 8650000 kr; 93011 ; Totalpris: 8 873 388 kr ; 4 179 kr ; DNB Eiendom AS
172313277 ; 3(4)-roms eierleilighet | Ta kontakt for privatvisning!| Terrasse på 15 kvm | Heis| Sentral | Leiligheten holder god sta ; Magnus' gate 13, Oslo, Gamle Oslo ; 83 m² ; 4990000 kr; 60120 ; Totalpris: 5 190 545 kr ; 4 196 kr ; DNB Eiendom AS
172236150 ; Rosenhoff|Rålekker/ny 3-roms leilighet med utsiktbalkong og felles takterrasse|Mye sol og fjord/by/kolonihagen-utsikt ; Rosenhoffgata 14, Oslo, Helsfyr - Sinsen ; 66 m² ; 6900000 kr; 104545 ; Totalpris: 7 073 756 kr ; 4 090 kr ; Røisland & Co Eiendomsmegling AS
172331259 ; Tåsen - Spennende 2(3)-roms med stort potensiale og god beliggenhet - Solrik balkong med vidstrakt utsyn - Ingen gjenboere ; Kaj Munks vei 41B, Oslo, Sogn ; 55 m² ; 3900000 kr; 70909 ; Totalpris: 4 185 074 kr ; 3 888 kr ; Krogsveen avd. Frogner
164954994 ; Frogner - Villa Fredly - Lekker toppleilighet fra 2016 i en totalrenovert og ærverdig byvilla - Parkering - Heis ; Drammensveien 41, Oslo, Bygdøy - Frogner ; 86 m² ; 9900000 kr; 115116 ; Totalpris: 10 164 070 kr ; 3 570 kr ; PrivatMegleren Aveny
172243372 ; 2-roms andelsleilighet med lekkert bad fra 2019. Solrik, sydvestvendt balkong og varmtvann inkludert. Oppussingsobjekt! ; Tante Ulrikkes vei 32A, Oslo, Stovner ; 63 m² ; Solgt; None ; Totalpris: 2 587 096 kr ; 4 932 kr ; DNB Eiendom AS
172228090 ; Nye Major/Majorstuen - Moderne og lys 3-roms eierseksjon fra 2008 m/vestvendt balkong på ca. 9kvm-5.etg m/heis - Garasjeleie* -2 balkonger ; Sørkedalsveien 11C, Oslo, Uranienborg - Majorstuen ; 72 m² ; 6490000 kr; 90139 ; Totalpris: 6 653 592 kr ; 3 541 kr ; Nordvik Majorstuen
172216638 ; Mortensrud - Pen 3-roms med bad fra 2014 og gulv fra 2020 - Garasje - Nærhet til off.transport, skoler m.m. - Vv./fyring inkl. ; Kantarellen terrasse 22, Oslo, Søndre Nordstrand ; 66 m² ; 2400000 kr; 36364 ; Totalpris: 2 697 214 kr ; 7 529 kr ; Eiendomsmegler 1 Oslo Syd
171756385 ; Vannkunsten -Sjelden mulighet.  Sydvendt 2-roms med balkong på bryggekanten i spektakulære prosjektet Vannkunsten. ; Operagata 61A, Oslo, Gamle Oslo ; 42 m² ; 5650000 kr; 134524 ; Fellesutg.: 1 760 kr;0 ; Røisland & Co Eiendomsmegling AS
172324629 ; BYGDØY - Halvpart vertikaldelt tomannsbolig med meget barnevennlig beliggenhet i rolige omgivelser ; Theodor Løvstads vei 18, Oslo, Bygdøy - Frogner ; 226 m² ; 13500000 kr; 59735 ; Totalpris: 13 853 142 kr;0 ; Sem & Johnsen Eiendomsmegling
166258597 ; Høyenhall/Brynseng - Påskevisning! Sentralt beliggende funkisrekkehus i ende m/garasje og stor terrasse. ; Fagerlia 10A, Oslo, Østensjø ; 127 m² ; 6500000 kr; 51181 ; Totalpris: 6 672 142 kr;0 ; Nordvik Nydalen
106408725 ; Visning 15.03 er avlyst. Kontakt megler - Bjørnåsen - Attraktivt 4-roms enderekkehus med 3 uteplasser, parkeringsplass og høy standard! ; Seterbråtveien 37, Oslo, Søndre Nordstrand ; 90 m² ; 4600000 kr; 51111 ; Totalpris: 4 726 542 kr ; 2 892 kr ; PrivatMegleren Park
172134000 ; Sogn Terrasse - Lys og attraktiv 2-roms selveier i 4. etasje- Stor terrasse (14,5 kvm)- Solrikt (sydvest)- Garasjeplass- Heisadkomst ; Klaus Torgårds vei 14B, Oslo ; 52 m² ; 4300000 kr; 82692 ; Totalpris: 4 408 842 kr ; 2 108 kr ; Nordvik Majorstuen
172210577 ; Frogner / Heftyeterrassen - Gjennomgående og svært attraktiv beliggende eierseksjon med egen trappefri adkomst - Fantastisk bakhage med utsikt ; Thomas Heftyes gate 42F, Oslo, Bygdøy - Frogner ; 122 m² ; 8300000 kr; 68033 ; Totalpris: 8 508 842 kr ; 4 664 kr ; Nordvik Majorstuen
166582391 ; PILESTREDET PARK - Sjarmerende, arealeffektiv og smakfullt oppgradert 2-roms selveier. Felles balkonger. 44 kvm BRA. Supersentralt. Lave FK ; Pilestredet Park 21, Oslo, St.Hanshaugen - Ullevål ; 41 m² ; 4400000 kr; 107317 ; Totalpris: 4 511 342 kr ; 2 208 kr ; DNB Eiendom AS
172313379 ; Kværnerbyen - Boligdrøm på Kværnertoppen - Delikat 4-roms toppleilighet med super utsikt - 2 balkonger, garasjeplass og heisadkomst! ; Ingeniørveien 14, Oslo, Gamle Oslo ; 78 m² ; 3092000 kr; 39641 ; Totalpris: 7 745 385 kr ; 13 292 kr ; OBOS eiendomsmeglere - Kværnerbyen
171602661 ; FURUSET - Gjennomgående 4(5)-roms andel med enkel adkomst. Garasjeplass, heis og to solrike balkonger. Varmtvann inkludert. ; Gransdalen 27A, Oslo, Furuset ; 103 m² ; 3200000 kr; 31068 ; Totalpris: 3 798 457 kr ; 6 327 kr ; DNB Eiendom AS
172311494 ; HELLERUD - 1 SOLGT - Prosjektert moderne og familievennlig halvpart av tomannsbolig, med franske balkonger og dobbelgar. ; Hellerudveien 72 F, Oslo, Hellerud ; 152 m² ; 11200000 kr; 73684 ; Totalpris: 11 296 050 kr;0 ; Meglerhuset
172302997 ; Brattlikollen | Brannfjell - Stilig 3 roms selveier | Ny fasade og balkong | Pent flislagt baderom | Varmtvann og fyring inkludert | Sentralt ; Libakkfaret 5B, Oslo, Ekeberg - Bekkelaget ; 67 m² ; 3490000 kr; 52090 ; Totalpris: 3 848 140 kr ; 3 940 kr ; PrivatMegleren Panorama Manglerud
172294849 ; "Locus" Ensjø - Fin 3 roms hjørneleilighet - Meget god planløsning og  skjermet beliggende inn mot takhage. ; Gladengveien 3, D2-306, Oslo, Helsfyr - Sinsen ; 72 m² ; 5250000 kr; 72917 ; Totalpris: 5 284 639 kr ; 2 720 kr ; DNB Eiendom AS
172070227 ; Veitvet - Pen 4-roms rekkehusleilighet med skjermet beliggenhet på Veitvet|Delikat bad|Syd/-vestvendt terrasse|Lys og romslig! ; Beverveien 23, Oslo, Bjerke ; 83 m² ; 3600000 kr; 43373 ; Totalpris: 3 812 930 kr ; 3 930 kr ; DNB Eiendom AS
172247384 ; Nye familieboliger med god standard. Stor takterrasse - Fjordutsikt. 3(4) sov - 3 bad - To innganger. ; Frennings vei 4, Oslo, Grefsen - Kjelsås ; 199 m² ; 15750000 kr; 79146 ; Totalpris: 15 827 592 kr;0 ; PrivatMegleren Renommé
172245726 ; Nye familieboliger med god standard. Stor takterrasse - Fjordutsikt. 3(4) sov - 3 bad - To innganger. ; Frennings Vei 4, Oslo, Grefsen - Kjelsås ; 199 m² ; 15750000 kr; 79146 ; Totalpris: 15 750 172 kr;0 ; PrivatMegleren Renommé
172039487 ; Skullerud - Visning søndag kl. 16.00-17.00 - Lys og delikat 3-roms - Heis og garasje - Vestvendt balkong  - Lave felleskostnader ; Olaf Helsets vei 1B, Oslo, Bøler ; 66 m² ; Solgt; None ; Totalpris: 4 315 134 kr ; 3 027 kr ; Nordvik Østensjø
172239861 ; TIGERGÅRDEN (Glassgangen) - Gjennomgående 3-roms selveier på 63 kvm med solrik balkong. Attraktiv og sentral beliggenhet ; Skedsmogata 24, Oslo, Gamle Oslo ; 62 m² ; 5250000 kr; 84677 ; Fellesutg.: 2 250 kr;0 ; Skanska Eiendomsutvikling AS
172239555 ; TIGERGÅRDEN (Kobberpassasjen) - Arealeffektiv 2-roms selveier med takhøyde på 3,25 m. Solrik markterrasse på 12,5 kvm ; Skedsmogata 24, Oslo, Gamle Oslo ; 49 m² ; 4300000 kr; 87755 ; Fellesutg.: 1 900 kr;0 ; Skanska Eiendomsutvikling AS
172238425 ; HIMMELTÅRNET - Meget attraktiv 4-roms med to solrike balkonger- 3 sov /2bad - Moderne og fremtidsrettet standard! ; Skedsmogata 24, Oslo, Gamle Oslo ; 99 m² ; 8900000 kr; 89899 ; Fellesutg.: 3 600 kr;0 ; Skanska Eiendomsutvikling AS
172237024 ; ULLERN/BESTUM - KLASSISK VILLA M/GARASJE, HAGE, FLOTT UTSIKT OG GODE SOLFORHOLD ; Nedre Ullern Terrasse 9 A, Oslo, Ullern ; 229 m² ; 17500000 kr; 76419 ; Totalpris: 17 938 842 kr;0 ; Eiendomsnøkkelen AS
172232908 ; LINDEBERG - Attraktiv rekkehusleilighet over to plan med nyere kjøkken og bad - Solrik hage og terrasse - Barnevennlige omgivelser! ; Lindebergveien 73A, Oslo, Furuset ; 74 m² ; 3550000 kr; 47973 ; Totalpris: 3 799 379 kr ; 4 633 kr ; Eie Eiendomsmegling Sinsen
168619333 ; ORRESKOGEN / LIKE VED MARKAGRENSEN - Flott innholdsrik familiebolig fra 2012 m/5 soverom*, bi-inngang til hybel*, solrik barnevennlig hage og dobbel garasje. ; Orreskogen 23 B, Oslo, Vinderen ; 229 m² ; 13000000 kr; 56769 ; Totalpris: 13 340 642 kr ; 1 000 kr ; Sem & Johnsen Eiendomsmegling
172220211 ; Praktfull 2-roms leilighet i signaturbygget Kanalen 3 -  5. etasje|Flott beliggenhet|Balkong|Felles takterrasse|Heis ; Kanalen 3, Oslo, Sentrum ; 49 m² ; 5300000 kr; 108163 ; Totalpris: 5 433 842 kr ; 3 053 kr ; DNB Eiendom AS
172217242 ; BESSERUD/HOLMENKOLLÅSEN - Stor enebolig med tillbygget del/sidefløy med egen inng. og dobbel garasje  - Unik fjordutsikt - Svømmebasseng ; Setra vei 9 C, Oslo, Vinderen ; 323 m² ; 18900000 kr; 58514 ; Totalpris: 19 388 142 kr;0 ; Sem & Johnsen Eiendomsmegling
174872736 ; SPENNENDE OPPUSSINGSOBJEKT - Klassisk og lys 2-roms selveier - Indre gård - Stille & rolig - Ingen innsyn - Peis & 3m takhøyde - Rosett og stukkatur ; Deichmans gate 7B, Oslo, Grünerløkka - Sofienberg ; 43 m² ; 3250000 kr; 75581 ; DNB Eiendom AS;0 ; Eier (Selveier) • Leilighet • 1 soverom
172177536 ; Eufemias Plass / Bjørvika - Ny og innflyttingsklar 4-roms hjørneleilighet - mulighet for parkeringsplass! ; Rostockgata 50, Oslo, Gamle Oslo ; 81 m² ; 9100000 kr; 112346 ; Totalpris: 9 110 076 kr ; 3 915 kr ; Røisland & Co Eiendomsmegling AS
172159893 ; Eufemias Plass syd / Bjørvika - Innflyttingsklar 3-roms i 5.etg. med balkong mot Bispekilen - lav dok.avg. ; Rostockgata 50, Oslo, Gamle Oslo ; 65 m² ; 7600000 kr; 116923 ; Totalpris: 7 608 269 kr ; 3 123 kr ; Røisland & Co Eiendomsmegling AS
172158195 ; Nordre Skøyen / Østensjø - Enebolig med stor solrik og usjenert tomt, dobbel garasje og meget god beliggenhet ; Dalbakkveien 55, Oslo, Østensjø ; 162 m² ; 10000000 kr; 61728 ; Totalpris: 10 251 342 kr;0 ; Krogsveen avd. Oppsal
172169134 ; Ekeberg - Fantastisk beliggende halvpart tomannsbolig med fjordutsikt og eksklusive materialvalg. Dobbeltgarasje og takterrasse ; Jonsokveien 16 B, Oslo, Ekeberg - Bekkelaget ; 169 m² ; 12850000 kr; 76036 ; Totalpris: 13 172 592 kr;0 ; Krogsveen avd. Nordstrand
171374486 ; Enebolig Grefsen - Oppussingsobjekt / rehabilitering ; KURVEIEN 14, Oslo, Grefsen - Kjelsås ; 115 m² ; 8500000 kr; 73913 ; Totalpris: 8 713 842 kr;0 ; Byggforvaltning AS
170827794 ; KLASSISK PÅ FROGNER - Herskapelig, lys og meget lekker 4(5)-roms selveier - 2 bad - Utleiedel - Attraktivt ; Bygdøy allé 17, Oslo, Bygdøy - Frogner ; 144 m² ; 9990000 kr; 69375 ; Totalpris: 10 351 092 kr ; 4 146 kr ; DNB Eiendom AS
170950324 ; Løren - Rett ved Vinslottet kjøpesenter - Ny 4-roms toppetasje - To balkonger - En innglasset balkong - Utsikt - Heis - 2 bad - Parkeringsplass med lader ; Bøkkerveien 40B, Oslo ; 102 m² ; 9990000 kr; 97941 ; Totalpris: 10 249 392 kr ; 4 693 kr ; Nordvik St.Hanshaugen
